id,rating_1,rating_2,condition,mode,condition_mode,station,transcription
65,1,1,Blob,Firstperson,BlobFirstperson,3,ich musste ein pakur durchlaufen  wol ich teilweise sachen bewegt haben
65,1,1,Blob,Firstperson,BlobFirstperson,1,ich musste eine im pfad lang laufen e am garten der sehr schlängelt schlängelich war nja viele kofen hatte
65,1,1,Blob,Firstperson,BlobFirstperson,2,ich musste fünfund sechs rote wöffel finden und sammeln in eine käste packen
65,1,1,Blob,Hybrid,BlobHybrid,2,ich musste mindestens fünf von sechs ewüffeln finden und sammeln und indebox tun  teilweise waren die muss man etwas aus den weg schaffen bevor man den wurfel gekreckt hat
65,1,1,Blob,Firstperson,BlobFirstperson,4,ich müsste eine treppe hoch gehen dann eine rampe untergehen er dann einen fahrstuhl betdienen betätigen alberhochennoter
65,1,0,Blob,Hybrid,BlobHybrid,0,er ich muss ein würfel von einer stelle in eine kiste tragen und dann lindebox fallen lassen
65,1,1,Blob,Firstperson,BlobFirstperson,0,ich musste einen wüffel aufheben und in eine box tun
65,1,3,Blob,Hybrid,BlobHybrid,1,ich musste so schnell wie möglich einen faht entlang laufen und vermutlich nicht von dem fahd ab weichen
65,0,1,Blob,Hybrid,BlobHybrid,4,öbentlich musst du einmal treppen hoch gehen
66,3,1,Avatar,Hybrid,AvatarHybrid,4,am hier fandlich das sidam bis en schwieriger weiman die ganze zeit durchoder richtie ganzeitig irgendwelche objekte quasy durchgegangenen durch diese ganzen wendungunso am und delcher hinter der person die gegangen es immer wahr muss sich immer durch die objekte durch
66,3,3,Avatar,Firstperson,AvatarFirstperson,3,in dem raum muss ich ers versuchen mich zu orientieren das  eigendwenig so einfach in dan e war das teilweise so schwierig wan man quasi da in den raum so reng gelaufnisse daeoder in sunfahrstul ar sogar das essen leicht schwankendes gefühl
66,1,0,Avatar,Firstperson,AvatarFirstperson,4,dieses imdiese abwärtsspiralegennis war eigendwie ein komisches gefürammenso sich um orientieren musster eigendlieweiles sich des immer so gedreht ha dend ich mich selbst aber nicht so mitgedreht habe wie ich sonst gemacht hätte wenn ig es so wirklich gemacht hätte
66,0,3,Avatar,Hybrid,AvatarHybrid,3,ich hatte das gefühl dass sich den fiel besseren überblick hat
66,3,3,Avatar,Hybrid,AvatarHybrid,0,durch die beobachtung von der anderen person kann man irgendwie leicht ersehen welche bewegung man ausführt wennman das gleichzeitig sieht und ausführt ist s leichterdes umzusetzen
66,1,1,Avatar,Firstperson,AvatarFirstperson,1,ich bin über den weggegang und habt son leichtdes stocken gespürt soweit ich irgendwieso an ein rand des weges gekomn
67,1,1,Blob,Hybrid,BlobHybrid,3,ab dieses mal wail ich wieder draussen auf der strecke bis hierhin musste ich oder habe ich wieder flächen abe getroffen sie sich bewegt haben am oder gedreht ich musste mit dem farrstuhl einmal nach om und dann wieder nach unten
67,1,1,Blob,Hybrid,BlobHybrid,0,im letzten parkor musste ich eigentlich ab dasselbe wie leitzens machen unzwar abn den roten wurfe in eine box werfen nur dieses mai habe ich alles als ob von der ansicht einer dritten person gemacht
67,1,1,Blob,Firstperson,BlobFirstperson,3,am im letzten parkur musste ich auch am die blauen pfeile  verfolgen die mich bis zum hier hin gebracht haben am die strecke war jetzt nicht mehr nur kurwig oder haidgrade ich musste der alsoberhindernisse am bekämpfen es waren zum beispielflächen die sie bewegt haben oder farrstuhle oder flächen die sich gedreht haben
67,1,1,Blob,Hybrid,BlobHybrid,2,im letzten paarkor musste ich aber wieder die roten würfel sammeln am die wannen inssgesamt sechs ich musste davon zumindest fünf finden am ich hab davon drei gefunden die wannen auf unterschiedlichen plätzen a
67,1,1,Blob,Firstperson,BlobFirstperson,1,im letzten parkor war ich in einem alsopark a ich musste die feile verfolgen die mich bis zum hier hingebracht haben am dichtrecke das hier war ziemlich kurvicg und ich bin ziemlich schnell gelaufen
67,1,1,Blob,Hybrid,BlobHybrid,1,dieses mal war ich draussen in der natur als ob in einem park ab ich musste wieder die blauen pfeile verfolgen ab die ich bis hier hingebracht haben am ich habe mich nich so schnell bewegt wie ich es wollte
67,1,1,Blob,Hybrid,BlobHybrid,4,ab dieses mal war ich in einem alzobgebäude ich musster die treppe rauf aber dann ein steinweg runter aben dann musste ich mit dem farrstuhl wiederraufgehen und dann wieder mit dem ferstoh unter
67,1,1,Blob,Firstperson,BlobFirstperson,0,beim letzten parcor musste ich aben einen alsobbei wortgefärbten in eine käste bringen dabei habe ich mich auch von einer seite auf die andere bewegt von vorne von hinten bis nach vorne
67,1,1,Blob,Firstperson,BlobFirstperson,4,am im letzten parkor musste ich eine treppe daraufgehen dann wieder unter dann musste ich mit einem farrstuhl wieder raufgehen den konnte ich aber selbst a beherrschen dass war für mich richtig angenehmen fühlte mich gar nicht unwohl wenn ich das selbst im griff hatte und dann musste ich wieder mit dem fahrstuck untergehen
67,1,0,Blob,Firstperson,BlobFirstperson,2,im im letzten parkor wer ich in einem raum wosechs rote würfel versteckt waren wich musste mindestens fünf davon finden am die werden überall versteigt auf allen möglichen stellen man musste manchmal sachen aufheben damit man zuhinen kommt oder im sachen stoppen d
68,0,1,Avatar,Firstperson,AvatarFirstperson,4,WHES
68,1,1,Avatar,Hybrid,AvatarHybrid,3,RIGHT TO BE HONEST THAT WAS JUST WEIRD IT SEEMED LIKE A SO I NAVIGATED THROUGH A VARIETY OF WHAT SEEMED LIKE PUZZLES BUT I THINK WE'RE JUST SORT OF I DON'T KNOW MOVING PLATFORMS AND GATES AND ELEVATORS AND AM I III DON' RELLY KNOW HOW TO EXPLAIN IT IT REMINDED ME OF THE GEDDY MUSEUM IN LOS ANGELES AM YE  S ON A ROOF TOP YE I REALLY DON'T KNO WHAT THAT WAS M JUS GOING TO GO OQUAY NEXT
68,1,0,Avatar,Firstperson,AvatarFirstperson,0,A I PICKED UP A BRIGHT ORANGE CUBE CARRIED IT AACROSS THE COURTYARD AND DELIVERED IT TO A BROWN WOODEN CRATE AM I THEN TRIED TO PUNCH MY WAY THROUGH THE DOOR BECAUSE IT OPENED TOO SLOWLY AND FOUND MY WAY HERE AM TO THIS ROOM AND I PUSHED AN O'QUET BUTTON THAT'S IT
68,1,1,Avatar,Hybrid,AvatarHybrid,4,ALL RIGHTY SO I WAS ASKED TO TRAVERSE WHAT SEEMED TO BE AN ABANDONED UNIVERSITY BUILDING OF SOME SORT GIVEN THEE BY THE STERILE ARCHITECTURE M I CHOSE TO WALK BACKWARDS JUST TO TRY OUT MY BACKWARDS MOVEMENT FOR A LITTLE BIT OF THE WAY THAT WAS FUN A I WAS THEN GUIDED I BELIEVE UP AND DOWN A VERY SPIRALLY RAMP WHEEL CHAIR ACCESSIBLE THAT WAS COOL AM AND I TOOK AN ELEVATOR UP WALKED ACROSS A ROOF TOP ENJOYED THE VIEW AND THEN TOOK AN ELEVATOR DOWN AM IT WAS A BIT LONELY I WOULD HAVE LIKED TO HAVE MET SOME PEOPLE IT COULDAV BEEN COOL AND A YE THEN I ENTERED THE ROOM
68,1,1,Avatar,Hybrid,AvatarHybrid,2,I HAD TO COLLECT FIVE OUT OF SIX ORANGE BOXES THAT WERE SCATTERED THROUGHOUT THE ROOM SOME WERE MORE DIFFICULT THAN OTHERS I SOMETIMES FAILED TO PICK UP THE BOXES THAT I WANTED TO AM AND A YE I FOUND A BROOM  THERE WAS A BOX ON A BOOKSHELF AND A THERE'S ONE THAT WAS IN PLACE OF A A LAMP AND IDONKNO ONE WAS HIDING UNDER A CRATE AND I PUT THEM ALL INSIDE OF A BLUE BOX AND THEN I WALKED THROUGH AN OPEN DOOR TO HERE
68,1,1,Avatar,Hybrid,AvatarHybrid,0,PRESSIT NICE OKA I A I PICKED UP A BOX AND I CARRIED IT A CROSS THE ROOM AND DUMPED IT INTO A BIGGER BOX
68,1,1,Avatar,Firstperson,AvatarFirstperson,3,ALL RIGHT SO I NAVIGATED MYSELF THROUGH A AM A SORT OF ROOF TOP  PARK HOR SCENE I DON'T EVEN KNW WHAT YOU'D CALL IT ONCE AGAIN AT I HAD TO WAIT FOR GATES AND WEIRD ELEVATORS AND THE WHOLE SCENE WAS QUITE JAGGED AND SOMEWHAT DISORIENTING AM JUST BECAUSE YOU'RE MY VISUAL FIELD WHEN I TURN HORIZONTALLY A SORT OF JUMPS A BUNCH AND A YE A THAT SORT OF GETS IN THE WAY OF THE FEELING OF IMERSION AM IDON'TKNO IF IT'S SO IMPORTANT ANYTHING ELSE
68,1,1,Avatar,Hybrid,AvatarHybrid,1,I AGAIN I WAS ASKED TO RUN ALONG A PATH INSIDE OF WHAT SEEMED TO BE A PARK THERE WAS A SCATTERING OF TREES AND THE PATH SEEMED T BE MADE OUT OF SOME SORT OF WOOD A UNFORTUNATELY THIS PATH MUST HAVE BEEN INSIDE OF GERMANY BECAUSE I WAS NOT ALLOWED TO LEAVE THE PATH AND TAKE ANY SHORT CUTS TO GET TO MY DESTINATION AND WAS FORCED TO STAY ON THE PATH M WHAT ELSE DID I EXPERIENCE A THE PATH WAS WINDY IT WAS DEFINITELY NOT DESIGNED BY GERMANS BECAUSE IT WAS NOT VERY EFFICIENT AM IT SEEMED TO WIND ALL OVER THE PLACE FOR NO REASON THERE WERE'T EVEN ROCKS TO AVOID OR ANYTHING SO AM YE WHEN I MADE IT TO MY DESTINATION I ENTERED THIS NICE ROOM H HERE AND NOW I'M TALKING TO YOU COMPUTER O KEY
68,3,1,Avatar,Firstperson,AvatarFirstperson,1,TOUCH O O KEY WE'RE RECORDING UMI NAVIGATED MYSELF
69,1,1,Blob,Hybrid,BlobHybrid,0,ich habe ein raum gesehen ich habe mich in den dritten personen in dem raum gesehen ich bin an einen anderen punkt gelaufen habe dort ein würfe aufgenommen bmit dem würfel zu einm noch anderen punkt gelaufen habe dort den wirfe feiengelassen und bin hierhergekommen
69,1,1,Blob,Hybrid,BlobHybrid,2,a ich habe würfe aufgenommen und in eine tour getan und zwar in dem ich immer voie ersten zudritten person gewechselt bin und e nachdem ich bewegt habe oder ihn aufgenommen oder weggetan habe
69,1,3,Blob,Firstperson,BlobFirstperson,2,man hat würfe in einem raum eingesammelt und in eine truhe getan an dabei war es auch wieder anders dass man nicht von der ersten zudritten personen wechseln musste das wien hat e sich auch echte angeführt und ich habe gemerklich habe auch mein oberkörper und meinen kopf mehr gedreht under praktisch meinen körper mehr engagiert a genau e dann was ein bisschen im schwindelgeführ erregt ist nicht direkt die kdie kontrolle also die im wie man sich bewegt sondern eher dass man sich so schnell bewegt also es praktisch es sehr sensibel ist dass man nur ein bisschen an dem controristik ilt des bewegt dass mein dann heit schon sehr schnell durch den raum kommt also das es praktisch nicht so sensibel ist dass man nur ein paar millimeter sich bewegen kann sondern dass man geführt immer gleich in paar meter geht aben das ist dalso eher das was so das schwindeeresoschwinde gefühl hervorruf denke ich bei mir a wolchheit nicht so wirklich die vilimetee genauen drehrungen durchführen kann dich gerne durchführen würde  genou
69,3,3,Blob,Firstperson,BlobFirstperson,4,man ist einen gewundenen weg langgelaufen auch wieder um eine trommel herum an was mvelgleich zudavor wieder ähnig war ist das wenn man die kamera bewegt hat und vorherts gelaufen ist dass es angenehmer war a wenn man uns sich einfach nur so bewegt hat hat der körper in die richtung ziehen wollen die man auch auf dem bild gelaufen ist a das warenwie sehr ehr schwindelig als das andere wenn man nur die kamera bewegt hat   als is auf jeenfall sehr viel echter wenn man jetzt nicht von der dritten person zu ersten person wechseln muss
69,3,1,Blob,Firstperson,BlobFirstperson,1,am genau hierwer wieder dasselbe das fürman die kamera bewegt und einfach nach vorneläuf mit dem linken controller dass es dann angenehmer isst und am wemannheit die kamera bleiben also stehen lässt und mit dem linkenontroller versuch zu navigieren dass es dann ehrenschwindegefühl hervorruft n aber sobaldmann nur nach vorne läuft und die kamera bewegt dann gins ganz gut
69,3,1,Blob,Firstperson,BlobFirstperson,0,ab ich konnte die sicht und die bewegung einstellen und konnte ein wirfür aufnehmen und voranders fallen lassen  der unterschied hierweis dass man nicht von der ersten zudritten personen wechseln musste und dass er sich sehr viel echter angeführt hat man mit dem würf vellaufen konnte sozusagen wenn es sie macht
69,3,1,Blob,Hybrid,BlobHybrid,1,ab man ist ein lang gewundenen weg entlanggegang  dabei ich gemerkte das wenn ich mit dem linkenkontroller mich direkt bewegt habe meine beine in die richtige richtung wollten praktisch a nd wir wurde villeich nu bisshen schwindlich aber wenn ich mit dem rechten kontroler nur die kamera geändert hab und mit dem linken nukrale ausgegangen bin amwas angenehmer
69,3,3,Blob,Firstperson,BlobFirstperson,3,n man es wieder den pakur gelaufen dass man über platten rüberlaufen musste dann von einm fahrstul transportiert wurde und dann wieder a gerade aus über ein paar sachen transportiert wurde also einmal über sonen fliessbaren dann über sonen wagen der ein seiner achse war am genau und dann war man wieder an der stelle wo diese tür nicht  ganz runter gigen und wo man bi dem warten musste das was er hinuntrherruckelt und danach war man wier da beim fahrstuhl am man hat auf jen fall mehr zeit oder man man kuckt sich eher um als davor als man kuckt er auf die umgebung und am versuch zu herauszufinden was hier eigentlich vorgeht beispieles mit dem wagen an der achse das hat ich davor gar nicht so gecheckt dass tassenbergewar denaxe befestigt war a und jetzt zeitig praktisch als wuss ich schon davor okewer nicht dahin gehe dann laded ich am ende dahinten a ja
69,0,3,Blob,Hybrid,BlobHybrid,4,am man muste bei einer trommelpraktisch tumomlaufen also der weg hat sich immer im kreis gewohnten  was e etwas ungewohnt war und m es ging wenn man immer ein bissche n die kamera gedreht hat dein stück gerade ausgelaufen ist da wir die kamera gedreht hat ds wa so das beste n was sich noch geändert hat ist man es zunimmen e fahrstück gekommen und dort muss man ein hebel bedienen um hoch oder unterzukommen
69,3,3,Blob,Hybrid,BlobHybrid,3,ers musste man e über verschiedene platten laufen die sich auf wasserbewegt her auf einem fluss dann wurde man eine ebene weiter hör mit im fahrstuhl transportiert e dan ist man auf ein laufbahnk gekommen dann ist man e in ein wagen gekommen der ein zu einem anderen punkt gefahren hat dn ist mar aus dem wagen hrausgekommen und als mal weiter gerade ausgelaufen dort war eine tür die noch nicht ganz unten war as mein wissen wartmissieh nach unten gefahren ist als man gerade aus sond em fahrstuhl en ja unerden weiter transportiert
70,1,1,Avatar,Firstperson,AvatarFirstperson,4,ich bin durch neu gegenglaufen mit ganz vielen treppen ohn ein gingen hoch einegin se wendeltreppemässig im im kreisquasi sone spirale ohne muss ich inen fahrstuhle mit dem ich interlagieren musste am dem ich sohn hebel nach obendrücke und dann am musste ich mit em anderen farrstud nochemeinintergien in de ichdenhebel nach unten bewiege und dann bin ich hieer gekommen
70,3,1,Avatar,Hybrid,AvatarHybrid,3,e es war wieder on pakur ch musst du af am boden platten als ich rüsslich figur e auh so bodenplatten steuern am die über den jabodenge fahnsinn und ein hoch in einen farstuh durch nicht genaue zu wichter mit intalienen soll aber das ist hat sich dann geklehrt o dann durch son ald japakurhalt quasil als woman von platten m im kreis gedreht wird und übersoe e lauffläche musste oder sonne bandfläche die so offenboden war und dann konnte man durch sobald das glas nach unten gegangsma da also nach un n geschoben wurde wun man der quasi durchkonnte ud dann er in fastuhl widar und dann nach unten ein dann hier in diesem raum rennen
70,1,3,Avatar,Hybrid,AvatarHybrid,4,am diso musst ich wiederden  diese fläche mit den damit der wendeltreppe benutzen o dis mal aus dritte perspektive wieder und em jon als ich musste wechseln als ich musste die traibruc dann musste ich am bei den fahrstühln wieder wechselnnzwischen meiner perspektive und der von meiner dritte person version quasi am ond musste eben den hebel bewegen ond nachdem ich das dann wieder gemacht hatte zweimal konnte ich indiesen raumdonn einlaufen ausdritter perspektiven
70,1,1,Avatar,Firstperson,AvatarFirstperson,0,ich musste am mich erst mal drehen und dann muss ich in einen bestimmten bereich gehen em de hat ich die schleudenung noch nicht ganz raus aber dann habe ich  geteckt und dann musste ich ein ball er in sonnebox machen und des habe ich e namerweiligen versuchungen dann geschafft und dann musst e ich weitergehendlich sum tor
70,1,1,Avatar,Hybrid,AvatarHybrid,2,a ja ich ha wieder in dem gleichen raum wie beim ersten mal am diesmar habe ich aber ine dritte person vor mir wieder gesteuert also aust dei dritten perspektive quase am on das waren bishin schwieriger als bei der egoperspektive eilse der lokomotiven ansicht am wei ja war meinheit wechselnmuste zwischen diesen ansichten hat aber sonst eigentlich gleich funktioniert und nich musste diverse objekte diverse rote würfel eben insone kiste packen und mit den interagieren also sund denn hochmachen dan n kopfdrücken dene kiste hochmachen dan in irgender forme der a mit dem würfel intagieren der obhäng ond omja dann habe ich die in die kiste gepackt und dann war ich fertig
70,1,3,Avatar,Firstperson,AvatarFirstperson,3,am ich war in seiner art paar kur am ich muss du zuerst im farrstuhl ich hat verschkanf der konchiler e ich musste am unterschiedliche als ich musste auf so bodenplatten laufen ond am dann bin ich minem fahrstuhal nach umgefahren und da musste ich dann wieder aufbestimmte ebenen beziehungsweise rollebenen offenboden a undmusste teilweise e auf sene plattform mit der ich transfortiert wurde on  jaun dann bin ich hier her gekommen irgendes dwa dahin nach alles heuch gert vergessen ja
